"N1H1_Pool_1"	"N1H1_Pool_2"	"N1H1_Pool_3"	"P1A8_Pool_1"	"P1A8_Pool_2"	"P1A8_Pool_3"
"ENSG00000164241"	3.64913620326844	4.67013605331121	5.25192709267788	5.34522985611059	6.30916180936748	4.84859468166074
"ENSG00000164244"	127.831475365516	123.905861954969	126.697817429205	116.30482893813	116.445974897748	123.717367522376
"ENSG00000164251"	67.2111310908115	61.4690880530422	61.3408672152612	27.7951952517751	28.117709566603	28.591067993793
"ENSG00000164252"	70.1155456199435	62.7733602841471	66.1824875038237	82.2428124757429	83.1496469673864	86.4613916136147
"ENSG00000164253"	67.350021683038	66.2153767753308	67.9537819771901	59.1175049354995	56.3911423755529	63.1443433832282
"ENSG00000164258"	51.2368511805854	52.2129625419749	46.6108529475162	46.9274317712329	41.5018851968797	46.5152276879324
"ENSG00000164284"	38.9485711964975	42.325737564244	35.6556612776334	30.4125146985602	31.3999324732104	31.875599874918
"ENSG00000164291"	39.9543178174187	40.9373187375839	38.0354407415031	25.9888761969515	26.9871661209938	25.6193486727751
"ENSG00000164292"	170.34689102029	164.663106978064	169.825986223389	163.609007255084	165.533441923231	179.773378293576
"ENSG00000164294"	103.590784872375	93.4868676617794	105.079572533969	126.552924800191	122.536321846675	130.567962588722
"ENSG00000164296"	8.55275606661967	9.15514959640108	7.86352990087279	7.86854698473658	6.61805545402264	8.04960560923715
"ENSG00000164300"	1.93627635275468	1.76413337581387	1.96947265975421	1.80631905482358	2.4069634648454	1.8083694099794
"ENSG00000164305"	70.6740868755459	55.7050462575139	58.3866582256299	77.4505374323334	75.7099417124097	78.8913276590218
"ENSG00000164306"	22.759439083283	20.6659831353688	22.7232011187183	31.7775758128483	29.2088663373329	33.595130517827
"ENSG00000164307"	84.3676566587292	84.8601586854647	83.8039338201703	188.343044663745	206.613014439461	211.501330640123
"ENSG00000164308"	139.523605649458	137.705903626014	148.284879007327	190.327046531717	194.198188640935	211.46129063243
"ENSG00000164318"	4.6545104633526	5.17501562664215	5.16986573185479	0.036863654180073	0.0364691434067484	0.0625625120214289
"ENSG00000164323"	102.175813691516	93.6972341506673	105.161633894792	76.8238553112722	84.3895978432159	90.1212985668683
"ENSG00000164327"	55.891361643938	61.8477477330404	55.760694679291	51.4616612353819	59.4447037529999	62.218418205311
"ENSG00000164329"	55.2583482209221	46.911727022	46.1184847825777	46.6325225377924	50.6921093353803	48.642353096661
"ENSG00000164331"	18.4690975185831	22.7574467678922	20.5563708861845	19.9801005655996	22.8661529160313	19.832316310793
"ENSG00000164332"	40.9596920775029	31.0500937598529	40.8665576898998	51.8302977771827	52.5885047925312	57.8703236198217
"ENSG00000164338"	21.5224563825424	17.548772503028	21.7052299377078	19.2428274819981	18.3439791335945	19.3318162146215
"ENSG00000164342"	26.6982720177905	24.0659263287749	28.9676603705515	62.7050757603042	70.3489776316177	79.9861716193969
"ENSG00000164346"	85.6429925256878	85.4331970011953	80.5235309212672	82.4536725776529	82.2266129477616	79.861046595354
"ENSG00000164347"	51.3068550179542	52.4788657839292	54.581062617459	56.3154985812721	56.515866846004	56.5152196094376
"ENSG00000164362"	3.7608444543889	1.80915180443587	4.18512940197769	0.847864046141679	1.23995087582945	1.21996898441786
"ENSG00000164366"	29.9750473839907	29.9141147198583	29.0907524117861	35.1310624336096	33.1869205001411	33.7211939795502
"ENSG00000164400"	0.595777339309133	0.378659679998206	0.492368164938552	1.47454616720292	1.38582744945644	1.65790656856787
"ENSG00000164402"	167.244752886674	157.732793368142	187.469178800354	117.554506814835	124.250371586792	118.544386215884
"ENSG00000164403"	2.30863718982289	2.90305754665292	1.80534993810802	6.08250293971205	5.54330979782576	5.25525100980003
"ENSG00000164405"	93.6107697172733	97.6508619428263	88.7903924105855	80.8401504341911	72.2424555572961	76.6390772262504
"ENSG00000164414"	45.4336075348774	45.9431997071602	50.5424127445506	39.7021555519386	36.2448581747969	40.0859911400502
"ENSG00000164430"	7.74510541101872	6.35306796441435	7.75479859778219	20.4224644157605	21.4438563231681	21.4276603673394
"ENSG00000164440"	1.75009593422058	3.11342403554081	1.64122721646184	0.811000391961606	0.911728585168711	0.907156424310719
"ENSG00000164442"	153.524373123222	156.007788159261	156.367923048402	122.755968419643	108.386294204856	110.485396229843
"ENSG00000164463"	82.5896336617285	93.9917472351104	64.8695057306542	38.891155159977	44.4558858128263	46.8280402480395
"ENSG00000164465"	21.0383872943537	18.1756646399139	20.4743095253614	31.0023331654414	28.0812404231963	29.3418181380502
"ENSG00000164466"	141.385409834799	142.081526594883	129.656950100485	104.324141329607	108.45923249167	105.668082804193
"ENSG00000164483"	1.89904026904786	1.59878531554798	2.5028715051043	0.331772887620657	0.619975437914723	0.56306260819286
"ENSG00000164484"	48.630325321108	42.4098841597991	47.1032211124548	21.8232832746032	21.1156340325073	19.6446287747287
"ENSG00000164494"	27.1451050222724	28.2732561065327	23.3054264737581	23.4452840585264	23.2308443500987	25.2752548566573
"ENSG00000164506"	26.1397307621882	24.5708059021058	30.5268262261902	20.4589594333987	23.5587019493254	23.8363170801644
"ENSG00000164509"	2.6809980268911	1.85122510221345	1.43607381440411	10.9853689456618	12.7642001923619	11.5427834679536
"ENSG00000164520"	2.38310935723653	1.72500520888072	2.0515340205773	0.331772887620657	0.291753147253987	0.312812560107145
"ENSG00000164535"	22.6767749774539	23.9397064354422	24.3722241644583	17.657690352255	17.5051888352392	15.4529404692929
"ENSG00000164542"	12.7719767114395	11.6122301866117	14.1555847419834	27.3528314016142	27.4977341286883	27.058286449268
"ENSG00000164543"	54.8115152164402	41.1056119286942	51.5755652773133	78.3352651326552	75.089966274495	74.2304205134254
"ENSG00000164548"	71.9401137215778	77.0362082307462	72.5832736480248	110.259189652598	103.061799267471	103.415832371422
"ENSG00000164574"	96.7765815540272	86.2923337418135	112.095818884344	73.8747629768663	75.7099417124097	78.1718587707754
"ENSG00000164576"	33.2145866664841	26.4641043020969	33.44000453541	43.4622482783061	45.1487995375545	45.2326961914931
"ENSG00000164587"	483.733963435309	471.683741384432	424.626511579089	473.476774288858	423.880853816637	413.725891997709
"ENSG00000164591"	1.9735124364615	1.38841882666009	1.84638061851957	2.10122828826416	2.99046975935337	1.50150028851429
"ENSG00000164597"	47.7761295608735	47.2150754989764	51.7228654199907	38.574865007112	38.6919376973897	41.267796992135
"ENSG00000164603"	73.3178488187301	79.2660930129579	72.9935804521403	39.370382664318	40.736033185338	43.2619770628181
"ENSG00000164609"	103.590784872375	105.435684230612	93.262736575444	77.6348557032338	74.1052994025128	81.8004844680183
"ENSG00000164610"	6.29289814645271	7.53112030218655	7.139338391609	6.45113948151278	5.50684065441901	6.35009497017503
"ENSG00000164611"	110.069863437362	112.798511341688	103.151130554627	149.371526737656	128.620104349788	128.659805972069
"ENSG00000164615"	51.9815728547218	45.7336746842278	48.1289881227434	38.5593822723564	38.0737857166454	41.6666330062716
"ENSG00000164619"	13.0698653810941	16.4927327288108	13.3349711337524	0.774136737781533	0.802321154948465	1.12612521638572
"ENSG00000164620"	11.2054546698936	12.1061707025204	13.465038390657	7.79518831291824	8.05019871560565	7.71771148296347
"ENSG00000164631"	93.4625701041202	91.6777158573435	92.1959388847438	60.9724840138408	66.5197175739091	62.9378870935575
"ENSG00000164638"	5.17581563524809	5.76404179552825	3.97997599991996	2.58045579260511	2.11521031759141	2.28353168878215
"ENSG00000164647"	4.09596920775029	2.65061775998744	3.65173055662759	3.20713791366635	3.06340804616687	4.53578212155359
"ENSG00000164649"	118.260312409515	120.834511217205	107.601728458867	112.371108400575	117.552448708708	112.253100007009
"ENSG00000164654"	21.4852202988356	17.6287117688054	21.3359538140039	30.5968329694606	31.7646239072779	31.5002248027895
"ENSG00000164663"	21.6341646336629	28.709976937464	25.397991174747	24.2385898964816	28.949570727711	25.9124540415955
"ENSG00000164674"	4.13320529145711	4.67013605331121	3.69276123703914	0.405500195980803	1.2034817324227	0.594343864203575
"ENSG00000164684"	1.19155467861827	1.5567120177704	1.47710449481565	0.589818466881168	0.911728585168711	1.03228144835358
"ENSG00000164687"	8.15470233179375	9.29819880884485	9.7242712575364	0.700409429421387	0.760381640030705	0.187687536064287
"ENSG00000164690"	3.947024872923	5.00672243553184	5.00574301020861	2.17495559662431	2.22461774781165	1.62662531255715
"ENSG00000164692"	145.332434707722	173.341986843623	172.698133852197	0.774136737781533	0.401160577474233	0.469218840160717
"ENSG00000164694"	12.7347406277327	13.673821777713	13.2118790925178	5.6032754353711	6.71032238684171	6.78803255432504
"ENSG00000164695"	3.38848361732069	2.94513084443049	2.46184082469276	1.20691603785559	1.16701258901595	0.969718936332148
"ENSG00000164713"	38.4276383854391	36.8599954499587	32.7950022393405	25.2899413136973	23.4868577368141	23.9001308424263
"ENSG00000164715"	48.4441449025739	47.5007531908861	47.9238347206857	38.1907457305556	42.0853914913877	42.6676331986145
"ENSG00000164733"	400.138955513496	380.384685207087	383.144493683016	366.056086008125	351.380196724021	347.675519931086
"ENSG00000164736"	11.9900189535963	11.2335705066135	10.2166394224749	38.0064274596553	33.2598587869546	33.5022251874752
"ENSG00000164741"	43.3428014347394	40.726952248696	39.1842997930264	54.7056628032284	53.7919865249539	56.4001045873182
"ENSG00000164742"	0.521305171895491	0.462806275553363	0.697521566996282	2.80163771768555	2.47990175165889	2.3773754568143
"ENSG00000164743"	3.90978878921618	4.08110988442511	6.0725407009088	4.27618388488847	3.3916303368276	3.87887574532859
"ENSG00000164746"	1.41497118085919	1.00975914666188	1.68225789687338	1.7694554006435	1.71404974011718	1.50150028851429
"ENSG00000164751"	80.6905933926807	80.9910982218386	73.3628565758442	82.8326309426241	77.2416457354932	80.7056405076433
"ENSG00000164754"	465.590681649161	425.739279478339	422.328793476043	394.994054539482	395.471755794214	422.260669887673
"ENSG00000164758"	11.2452972794599	9.84515167995337	9.10881105136321	10.6904597122212	9.15375499509385	9.85359564337505
"ENSG00000164761"	4.58003829593896	4.08110988442511	4.0210066803315	69.3036698585373	68.1972981706195	71.9791085183343
"ENSG00000164764"	0.595777339309133	0.589026168886099	0.902674969054011	4.05500195980803	4.12101320496257	4.12912579341431
"ENSG00000164808"	50.7527820923967	50.3196641419839	48.9906324113859	68.2714875414952	68.9631501821613	67.8177630312289
"ENSG00000164815"	20.0330130342696	18.5122510221345	17.4790698553186	24.1456934879478	21.2615106061343	22.459941815693
"ENSG00000164818"	14.2986561434192	15.7354133688144	15.3454744739182	27.9426498684953	27.7165489891288	26.5577863530966
"ENSG00000164823"	96.2180402984249	86.2502604440359	85.2617538951925	68.6032604291159	72.0994965151416	72.0094513366647
"ENSG00000164828"	303.196301026137	354.51086927281	272.742831592865	208.242782463232	204.880365436206	196.884225331437
"ENSG00000164830"	148.571973990215	146.877882541527	130.764778471597	95.2556824013087	97.263205465798	101.038456914608
"ENSG00000164849"	13.3688711332599	18.9977768784878	17.5233829901631	4.57109311832905	3.84785932084603	4.25425081745716
"ENSG00000164850"	3.72360837068208	3.3237905244287	3.20039307210059	0.516091158521022	0.401160577474233	0.437937584150002
"ENSG00000164877"	21.8575811359038	32.3543659909579	29.3369364942554	21.7495559662431	23.1579060632852	18.3620972782894
"ENSG00000164879"	100.984259012898	111.157231995385	83.8248594671802	7.55446865112236	5.68918637145275	6.13112617810003
"ENSG00000164880"	89.6644895660245	96.5582183995426	87.8466867611199	74.1696722103069	76.9863617316459	72.7289202249111
"ENSG00000164885"	8.26566586124008	8.16137830289468	9.14984173177475	10.8747779831215	11.559259694203	11.7304710040179
"ENSG00000164889"	220.127811327938	237.019081564033	211.873406895533	150.615675066233	153.103663775909	150.308937631964
"ENSG00000164896"	35.2253351866525	38.8757271464825	39.307391834261	41.8771111485629	38.4749462941196	37.2246946527502
"ENSG00000164897"	28.2249514497702	26.5061775998744	25.6852059376278	22.8186019374652	21.0062266022871	21.2399728312751
"ENSG00000164898"	12.6714392854311	11.7451818075888	12.1422092541888	11.8612493689803	10.1661384160652	10.9937974249656
"ENSG00000164902"	89.962378235679	88.9850247995785	88.9545151322317	83.3487221011451	84.2801904129956	87.9941731581397
"ENSG00000164904"	193.96276002883	188.993253616883	179.919533604629	144.321206114986	141.172054127523	139.420558039754
"ENSG00000164916"	31.166602062609	32.6909523731785	37.2148271332722	31.9607881741233	37.8185017127981	35.6606318522145
"ENSG00000164919"	86.4621863672379	84.6935484262655	85.1796925343694	87.2931330984129	83.0416983029024	85.7419227253683
"ENSG00000164924"	756.338215170433	664.421097770542	744.254691371424	744.903122743652	732.263930464102	746.057330230419
"ENSG00000164929"	2.01074852016832	1.72500520888072	2.5849328659274	1.69572809228336	0.838790298355214	0.84459391228929
"ENSG00000164930"	251.120148518799	231.823870754457	230.797577314946	238.655297161793	240.003432759811	243.211765483305
"ENSG00000164932"	39.9170817337119	40.0958527820323	34.7119556281679	4.75541138922942	5.17861836375828	4.84859468166074
"ENSG00000164933"	22.3874506070519	18.5366535348455	24.5978929067218	25.7389406216106	25.6713594268783	25.2136307823162
"ENSG00000164934"	45.9779990786711	40.0293769715437	49.6676386381764	46.8455944589532	44.5317416311124	49.6424148513235
"ENSG00000164938"	61.2533576977202	58.4398106130565	59.7406706792109	79.256856487157	93.6162911251232	88.3069857182469
"ENSG00000164941"	67.4311963455188	59.2888497622081	73.9257975110906	69.1724352496562	65.8421208894117	72.0153947753067
"ENSG00000164944"	117.144719341658	113.303390915019	110.577683709116	85.3762230810491	88.1459196141109	93.8437680321433
"ENSG00000164946"	1.41497118085919	1.00975914666188	1.10782837111174	1.80631905482358	1.64111145330368	1.18868772840715
"ENSG00000164949"	51.3857955154127	52.6336955197507	45.4209632155814	14.4505524385886	12.5089161885147	14.1704089728536
"ENSG00000164951"	30.4591164721794	24.0659263287749	26.6289115870933	71.9209893053225	76.7675468712054	76.7642022502933
"ENSG00000164953"	17.6871397607399	18.8488374043552	17.8483459790225	20.680509995021	20.6050660248129	23.1794107039394
"ENSG00000164961"	68.5136492988761	70.8093601596646	64.9097157974575	73.6535810517859	71.2238723819456	74.6996393535861
"ENSG00000164967"	10.6867560238576	10.8128375288377	8.98571901012857	14.2293705135082	13.5300522039037	13.3883775725858
"ENSG00000164970"	44.683300448185	53.1806483908592	41.7692326589538	19.4640094070786	20.4591894511859	18.0180034621715
"ENSG00000164975"	103.739729207203	108.338741777265	101.509903338165	71.2943071842612	72.0265582283281	68.1618568473468
"ENSG00000164976"	22.6023028100402	22.8037273954475	20.515340205773	21.6389650037029	21.2615106061343	22.2096917676073
"ENSG00000164978"	13.4049901344555	14.5994343288197	12.7605416079908	10.8379143289415	11.7065950335662	12.5125024042858
"ENSG00000164983"	65.4237990728841	61.4690880530422	62.1614808234921	45.8583858000108	49.6345041765846	48.4546655605967
"ENSG00000164985"	358.145589752292	322.660120656249	359.264637683497	517.639431996585	527.035649399795	540.821635169242
"ENSG00000164989"	8.37811883403468	10.0555181688413	9.56014853589021	10.616732403861	11.013681308838	9.91615815539648
"ENSG00000165006"	118.522454438811	122.854029510529	100.85341245158	95.0345004762282	94.8562420009526	90.6843611750612
"ENSG00000165028"	1.48944334827283	1.13597903999462	1.02576701028865	1.80631905482358	1.93286460055767	1.84559410463215
"ENSG00000165029"	25.3205369206381	26.8427639820951	25.48005253557	59.0187103422969	67.8326067365521	77.3585461144968
"ENSG00000165030"	88.7708235570608	92.3508886217848	82.143422183915	23.5190113668866	20.5685968814061	19.0815661665358
"ENSG00000165046"	10.3490247446367	9.06932006893482	9.65985308929027	5.30836620193051	3.78476770275235	4.22734893728795
"ENSG00000165055"	23.8374237065955	22.8462214262029	28.0571895722192	31.1693255188771	31.7139317979425	32.4117606029417
"ENSG00000165060"	4.58003829593896	4.41769626664574	5.53914185555871	8.22059488215628	7.33029782475643	7.82031400267861
"ENSG00000165072"	26.7727441852042	25.8313219035221	29.1317830921976	33.8386227180562	34.7186245232245	36.5365070205145
"ENSG00000165092"	4.35662179369803	4.71220935108879	4.71852824732779	4.75541138922942	4.41276635221656	5.34909477783217
"ENSG00000165097"	24.315162660554	19.858596551017	24.4132548448699	21.6758286578829	23.1579060632852	25.4629423927216
"ENSG00000165102"	63.6740754995006	61.9996323380174	70.7799752439374	62.9277322315518	64.9515444074189	63.4549662554146
"ENSG00000165105"	54.5136265467856	51.5818630753112	45.8723007001084	51.3879339270218	55.3601596914441	57.8703236198217
"ENSG00000165113"	9.12284050817109	9.80307838217579	11.4475598348213	8.81041334903745	8.42437212695889	9.07156424310719
"ENSG00000165115"	4.98963521671399	4.58598945775606	5.58017253597025	5.12404793103015	6.16328523574048	6.44393873820718
"ENSG00000165118"	15.3040304035033	14.0104081599336	18.0124687006687	28.4218773728363	27.9353638495693	27.9654428735787
"ENSG00000165119"	982.101707767398	947.345513073735	933.020439672783	1040.77486619488	1036.99316363364	1001.49381056271
"ENSG00000165138"	24.8364678324495	26.0433713243211	28.6394149272591	46.6693861919724	45.3311452545883	44.0440084630859
"ENSG00000165140"	0.0372360837068208	0.126219893332735	0.164122721646184	0.995318662861971	1.09407430220245	1.00100019234286
"ENSG00000165152"	11.431477697994	12.9165024177166	12.6374495667562	0.258045579260511	0.182345717033742	0.0625625120214289
"ENSG00000165156"	88.0633379666312	72.1557056885471	84.1949562044923	70.5938977548398	68.7443353217208	76.6390772262504
"ENSG00000165169"	56.3754307321267	47.7952662753292	51.5755652773133	45.7477948374706	46.0240589793165	49.1115719368217
"ENSG00000165171"	1.63838768310011	2.69269105776502	2.13359538140039	1.10590962540219	1.78698802693067	0.84459391228929
"ENSG00000165175"	14.0007674737646	13.1268689066045	13.3349711337524	22.5236927040246	22.7202763424043	22.4912230717037
"ENSG00000165185"	58.8702483404837	63.3203131552556	54.488743586533	26.9104675514533	31.0352410391429	31.8443186189073
"ENSG00000165188"	11.5059498654076	18.3439578310242	10.7910689482366	0.294909233440584	0.838790298355214	0.250250048085716
"ENSG00000165195"	27.5547019430474	28.7781356798637	26.2596354633894	19.1322365194579	21.4438563231681	20.4579414310072
"ENSG00000165209"	35.0130895095236	33.3788507918419	37.6251339373877	47.480386583934	45.1852686809613	49.6746345450145
"ENSG00000165219"	73.0199601490756	70.3886271818888	73.650071338725	64.2533492358673	65.7538655623674	72.9478890169861
"ENSG00000165233"	15.3412664872102	16.0299264532574	14.2376461028065	14.1925068593281	11.013681308838	11.8243147720501
"ENSG00000165240"	57.6042214944518	56.1257792352897	56.4992469266988	24.2931481046681	27.7894872759423	31.6253498268323
"ENSG00000165244"	70.1900177873572	53.9800410486332	59.4534559163301	61.0462113222009	62.5081117991668	66.9418878629289
"ENSG00000165259"	9.34625701041202	9.08783231995695	9.80633261835949	11.7226420292632	13.7853362077509	13.4509400846072
"ENSG00000165264"	41.8533580864666	40.9373187375839	42.4257235455385	52.2726616273435	48.2851458705349	51.3325411135824
"ENSG00000165271"	26.2514390133087	22.1726279287839	29.6651819375477	29.785832577499	28.0447712797895	31.0935684746502
"ENSG00000165272"	1.89904026904786	1.26219893332735	1.64122721646184	0.405500195980803	0.401160577474233	0.250250048085716
"ENSG00000165275"	6.96314765317549	8.58295274662601	8.1240747214861	10.1375048995201	10.2478292972963	10.1038456914608
"ENSG00000165280"	248.848747412683	231.150697990016	257.139274139159	478.121594715547	477.308148907523	499.217564674992
"ENSG00000165282"	39.0978878921618	44.219035964235	42.2205701434808	35.2047897419697	40.006650317203	36.1298506923752
"ENSG00000165283"	84.1163130937082	78.4246270574063	79.1481825138722	91.7536352542017	84.9001658509103	86.9312360788957
"ENSG00000165288"	68.5888661879639	72.8709517507659	63.6796159987193	37.5271999553143	48.2486767271282	44.4506647912252
"ENSG00000165300"	16.830709835483	15.8616332621471	16.4943335254415	15.7776439890713	15.4993859478681	16.5165031736572
"ENSG00000165304"	112.862569715374	110.905212941697	110.741806430763	135.658247382669	134.388793453868	136.16730741464
"ENSG00000165312"	13.7773509715237	15.272607093261	13.1708484121063	10.4324141329607	8.86200184783987	10.6356270436429
"ENSG00000165322"	85.3451038560333	80.9910982218386	82.2254835447381	55.1480266533892	59.2988271793729	59.2154176282825
"ENSG00000165323"	0.186180418534104	0.126219893332735	0.164122721646184	1.43768251302285	1.75051888352392	2.25225043277144
"ENSG00000165338"	40.2894425707801	41.1897585242493	43.738705318708	29.8226962316791	34.645686236411	31.7817561068859
"ENSG00000165355"	25.0598843346904	19.4378635732413	20.064002721246	27.5740133266946	28.5188701440773	28.0905678976216
"ENSG00000165359"	35.3742795214797	44.4714757509005	36.9686430508029	21.9338742371434	22.1367700478963	18.8000348624394
"ENSG00000165376"	1.11708251120462	1.34634552888251	1.47710449481565	1.7694554006435	1.22244568699421	1.45927059289983
"ENSG00000165388"	0	0.210366488887892	0.041030680411546	4.05500195980803	3.97513663133558	3.4722194171893
"ENSG00000165389"	122.730131897681	84.0203756618242	114.721782430683	112.655327174303	118.561185215339	123.842492546419
"ENSG00000165392"	30.123991718818	28.8622822754188	32.4962988859444	34.7255622376288	39.860773743576	41.4476642141966
"ENSG00000165406"	36.9381950371662	39.7171931020341	32.9066056900599	32.6980612577248	33.916303368276	34.9092560828371
"ENSG00000165410"	146.300572884099	131.436982257155	139.094006595141	100.93268514504	103.207675841098	100.600519330458
"ENSG00000165416"	57.1201524062631	61.6794545419301	57.8122286998683	60.7881657429404	60.6117163420159	67.0357316309611
"ENSG00000165417"	92.457195844036	81.7063442840574	97.4478659774217	89.4312250408571	94.8197728575459	107.325989372761
"ENSG00000165424"	27.6664101941678	23.561046755444	29.911366020017	21.0122828826416	21.1156340325073	19.4882224946751
"ENSG00000165434"	19.5117078623741	13.673821777713	16.4943335254415	12.5705060754049	13.9312127813779	15.4529404692929
"ENSG00000165449"	0.48406908818867	0.757319359996413	0.246184082469276	1.06904597122212	1.27642001923619	1.12612521638572
"ENSG00000165458"	116.995775006831	123.232689190527	117.224653935787	101.817412845362	103.97352785264	91.1535800152219
"ENSG00000165474"	11.3570055305803	10.1396647643964	10.3397314637096	13.4552337757267	14.7335339363264	13.7637526447144
"ENSG00000165475"	10.6122838564439	10.476251146617	10.0114860204172	11.1328235623821	11.451311029719	10.6669082996536
"ENSG00000165476"	155.646829894511	131.689422043821	173.395655419193	131.640109077041	137.123979209374	137.637526447144
"ENSG00000165480"	25.2460647532245	25.748858239878	24.8235616489853	36.5318812924524	35.8126988254269	42.6676331986145
"ENSG00000165487"	98.2660249023001	88.8689024977124	109.305732616358	116.04678335887	105.724046736164	116.89805371204
"ENSG00000165490"	26.5493276829632	21.0366488887892	23.6336719170505	25.1793503511571	26.8412895473668	27.4023802653859
"ENSG00000165494"	56.2637224810062	56.7148054041758	60.3446422948689	64.6588494318481	71.84202436269	73.5087619372582
"ENSG00000165501"	19.9510936501146	16.8570874875646	22.0667102321335	29.8120057719668	28.1377675954767	31.0851225355273
"ENSG00000165502"	124.964296920091	127.692458754951	120.876384492414	134.257428523826	120.311704098863	126.032180467169
"ENSG00000165506"	14.0380035574714	9.42441870217758	13.0067256904601	15.0772345596499	12.3995087582945	12.3248148682215
"ENSG00000165507"	149.577348250299	154.159508187892	133.112143697942	4.68168408086927	3.13634633298036	2.97171932101787
"ENSG00000165512"	72.9410196516171	67.6584908891017	72.9349065791518	59.7626188836508	58.964040442899	63.5513125239276
"ENSG00000165516"	51.6464481013604	47.8794128708843	51.1652584731978	44.5312942495282	44.1641326655723	45.576790007611
"ENSG00000165521"	12.5090899604694	11.6521998195004	14.2577511362081	13.432378310135	16.0354823559473	16.5574816190313
"ENSG00000165525"	57.3063328247972	61.3428681597094	70.6138009882706	59.2398922673773	62.8728032332343	66.7854815828753
"ENSG00000165526"	19.1449324378619	19.6886204279956	20.1583732861925	18.8745595767392	15.2411844125483	16.2894012550194
"ENSG00000165527"	51.4230315991195	48.3842924442153	47.6366199578049	59.055573996477	61.5642903678001	58.1205736679075
"ENSG00000165533"	20.5915542898719	18.6384709154673	17.2328857728493	21.6389650037029	19.0733620017294	22.678910607768
"ENSG00000165572"	24.6875234976222	22.0464080354511	28.5163228860245	33.6933799205867	37.4538102787306	38.9764449893502
"ENSG00000165609"	102.988677398836	95.5543495145696	107.857759904635	100.659894104107	97.1220698808139	100.435979923841
"ENSG00000165617"	0.446833004481849	0.883539253329148	0.943705649465557	1.69572809228336	1.78698802693067	1.53278154452501
"ENSG00000165626"	49.1888665767103	43.419643306461	56.0889401225833	49.9133877598189	53.5002333776999	56.1498545392324
"ENSG00000165629"	192.622261015384	179.442615021372	176.431925769648	169.941445770137	156.744378362205	162.130749903533
"ENSG00000165630"	38.2786940506118	35.7601994460528	35.7336195704154	25.0672848424496	25.5284003847239	25.1188485766037
"ENSG00000165632"	31.7623794019181	32.14399950207	30.1575501024863	22.6711473207449	23.5955357841662	22.7727543758001
"ENSG00000165637"	188.079458803152	186.595075643561	174.339361068659	145.648297665468	127.97022421428	127.877774571801
"ENSG00000165644"	1.15431859491144	1.34634552888251	0.861644288642465	2.80163771768555	2.15167946099816	2.25225043277144
"ENSG00000165646"	23.905565739779	20.1531096354601	20.7615242882423	9.36336816173855	8.2055572665184	11.5740647239643
"ENSG00000165650"	195.899036381584	181.672499803584	177.457692779936	67.4604871495336	78.0804360338484	76.576514714229
"ENSG00000165655"	19.494951624706	18.3254455800021	17.8865045118052	23.1455825500424	22.1024890530939	23.1406219464861
"ENSG00000165660"	48.1834923166261	45.817821279783	45.2978711743468	41.5453382609423	42.0124532045742	42.4486644065395
"ENSG00000165661"	39.2468322269891	46.0702610664484	36.0659680817489	38.1538820763756	41.173662906219	38.6323511732323
"ENSG00000165669"	39.8426095662983	41.52634490647	38.856054349734	41.3610199900419	40.0795886040165	40.4153827658431
"ENSG00000165671"	128.166600118877	119.614385581656	140.776264492014	115.125192004368	139.020374666525	147.584965858551
"ENSG00000165672"	452.306708786752	424.225061491324	412.850706300976	353.338125316	332.489180439325	358.57703765082
"ENSG00000165675"	18.692514020824	18.0915180443588	21.7872912985309	19.6483276779789	21.2615106061343	22.1471292555858
"ENSG00000165678"	209.564679101987	186.174342665785	195.34706943937	198.179004872073	186.393791951891	201.169757404905
"ENSG00000165684"	10.2771591030825	11.6122301866117	9.56014853589021	13.9344612800676	12.8736076225822	11.9181585400822
"ENSG00000165688"	46.4333963824055	49.8568578664305	48.7854790093282	49.3972966012978	53.2814185172594	44.3568210231931
"ENSG00000165689"	36.6403063675117	37.4031617242673	41.7692326589538	34.7255622376288	33.4422045039883	33.2519751393895
"ENSG00000165698"	3.35124753361387	3.70245020442691	3.32348511333522	5.27150254775044	5.28802579397852	4.44193835352145
"ENSG00000165699"	80.0948160533715	105.183244443946	79.0661211530491	53.5628895236461	64.513914686538	59.5595114444003
"ENSG00000165704"	76.0360829293281	72.7868051552108	73.8962554211943	84.823268268348	75.6370034255962	87.4623918059576
"ENSG00000165714"	3.53742795214798	3.3237905244287	3.69276123703914	3.98127465144789	4.6680503560638	4.03528202538216
"ENSG00000165716"	5.56902867919212	6.45698900992497	5.59781572854722	20.9145941990644	20.0055133072059	18.4837813641711
"ENSG00000165724"	19.9957769505628	17.7128583643605	19.2844197934266	22.1181925080438	21.0791648891006	18.3308160222787
"ENSG00000165730"	7.89404974584601	7.8256333866296	7.05727703078591	10.3586868246005	10.9042738786178	9.97872066741791
"ENSG00000165732"	197.425715813564	159.457798577022	224.930190016095	151.43589137174	156.853785792425	165.415281784658
"ENSG00000165733"	74.7696837224591	68.067022610522	77.0749022326768	72.3604040631489	76.6971614244304	84.4900468598195
"ENSG00000165752"	5.51094038860948	5.38538211553005	6.64697022667045	8.14686757379614	8.16908812311165	8.13312656278576
"ENSG00000165757"	7.96852191325965	6.47928785774709	7.46758383490137	4.20245657652832	5.17861836375828	5.44293854586431
"ENSG00000165775"	63.8971196409045	61.0900076400662	57.2377991741066	47.7730839981238	43.6535646578779	49.5776626513813
